anzsco_code,raw_title,title_type_code,title_type,jurisdiction_scope,occupation_title,normalised_title,major_group_code,sub_major_group_code,minor_group_code,unit_group_code,major_group_label,preferred_occupation_title,preferred_title_type,preferred_jurisdiction_scope,is_preferred_title
712211,Rig Manager (S),S,specialisation,Generic,Rig Manager,rig manager,7,71,712,7122,Machinery Operators and Drivers,Driller,principal,Generic,False
712211,Rock Drill Operator (S),S,specialisation,Generic,Rock Drill Operator,rock drill operator,7,71,712,7122,Machinery Operators and Drivers,Driller,principal,Generic,False
712211,Stope Miner (S),S,specialisation,Generic,Stope Miner,stope miner,7,71,712,7122,Machinery Operators and Drivers,Driller,principal,Generic,False
712211,Tool Pusher (S),S,specialisation,Generic,Tool Pusher,tool pusher,7,71,712,7122,Machinery Operators and Drivers,Driller,principal,Generic,False
712212,Miner (P),P,principal,Generic,Miner,miner,7,71,712,7122,Machinery Operators and Drivers,Miner,principal,Generic,True
712212,Mining Plant Operator (A),A,alternative,Generic,Mining Plant Operator,mining plant operator,7,71,712,7122,Machinery Operators and Drivers,Miner,principal,Generic,False
712212,Bogger Operator (S),S,specialisation,Generic,Bogger Operator,bogger operator,7,71,712,7122,Machinery Operators and Drivers,Miner,principal,Generic,False
712212,Coal Cutter (S),S,specialisation,Generic,Coal Cutter,coal cutter,7,71,712,7122,Machinery Operators and Drivers,Miner,principal,Generic,False
712212,Dragline Operator (S),S,specialisation,Generic,Dragline Operator,dragline operator,7,71,712,7122,Machinery Operators and Drivers,Miner,principal,Generic,False
712212,Opal Miner (S),S,specialisation,Generic,Opal Miner,opal miner,7,71,712,7122,Machinery Operators and Drivers,Miner,principal,Generic,False
712212,Underground Truck Operator (S),S,specialisation,Generic,Underground Truck Operator,underground truck operator,7,71,712,7122,Machinery Operators and Drivers,Miner,principal,Generic,False
712213,Shot Firer (P),P,principal,Generic,Shot Firer,shot firer,7,71,712,7122,Machinery Operators and Drivers,Shot Firer,principal,Generic,True
712213,Powder Monkey (Aus) (A),A,alternative,Australia,Powder Monkey,powder monkey,7,71,712,7122,Machinery Operators and Drivers,Shot Firer,principal,Generic,False
712213,Seismograph Shooter (S),S,specialisation,Generic,Seismograph Shooter,seismograph shooter,7,71,712,7122,Machinery Operators and Drivers,Shot Firer,principal,Generic,False
712311,Engineering Production Worker (P),P,principal,Generic,Engineering Production Worker,engineering production worker,7,71,712,7123,Machinery Operators and Drivers,Engineering Production Worker,principal,Generic,True
712311,Alumina Refinery Operator (S),S,specialisation,Generic,Alumina Refinery Operator,alumina refinery operator,7,71,712,7123,Machinery Operators and Drivers,Engineering Production Worker,principal,Generic,False
712311,Arc Welder (S),S,specialisation,Generic,Arc Welder,arc welder,7,71,712,7123,Machinery Operators and Drivers,Engineering Production Worker,principal,Generic,False
712311,Brake Press Operator (S),S,specialisation,Generic,Brake Press Operator,brake press operator,7,71,712,7123,Machinery Operators and Drivers,Engineering Production Worker,principal,Generic,False
712311,Computer Numeric Control Machine Operator (S),S,specialisation,Generic,Computer Numeric Control Machine Operator,computer numeric control machine operator,7,71,712,7123,Machinery Operators and Drivers,Engineering Production Worker,principal,Generic,False
712311,Foundry Operator (S),S,specialisation,Generic,Foundry Operator,foundry operator,7,71,712,7123,Machinery Operators and Drivers,Engineering Production Worker,principal,Generic,False
712311,Furnace Operator (Metals) (S),S,specialisation,Generic,Furnace Operator (Metals),furnace operator metals,7,71,712,7123,Machinery Operators and Drivers,Engineering Production Worker,principal,Generic,False
712311,Kiln Operator (Metals) (S),S,specialisation,Generic,Kiln Operator (Metals),kiln operator metals,7,71,712,7123,Machinery Operators and Drivers,Engineering Production Worker,principal,Generic,False
712311,Metal Rolling Mill Operator (S),S,specialisation,Generic,Metal Rolling Mill Operator,metal rolling mill operator,7,71,712,7123,Machinery Operators and Drivers,Engineering Production Worker,principal,Generic,False
712311,Sheetmetal Worker (Second Class) (S),S,specialisation,Generic,Sheetmetal Worker (Second Class),sheetmetal worker second class,7,71,712,7123,Machinery Operators and Drivers,Engineering Production Worker,principal,Generic,False
712311,Tool Setter (S),S,specialisation,Generic,Tool Setter,tool setter,7,71,712,7123,Machinery Operators and Drivers,Engineering Production Worker,principal,Generic,False
712311,Turret Punch Operator (S),S,specialisation,Generic,Turret Punch Operator,turret punch operator,7,71,712,7123,Machinery Operators and Drivers,Engineering Production Worker,principal,Generic,False
712911,Boiler or Engine Operator (P),P,principal,Generic,Boiler or Engine Operator,boiler or engine operator,7,71,712,7129,Machinery Operators and Drivers,Boiler or Engine Operator,principal,Generic,True
712911,Airconditioning Plant Operator (S),S,specialisation,Generic,Airconditioning Plant Operator,airconditioning plant operator,7,71,712,7129,Machinery Operators and Drivers,Boiler or Engine Operator,principal,Generic,False
712911,Marine Engine Driver (S),S,specialisation,Generic,Marine Engine Driver,marine engine driver,7,71,712,7129,Machinery Operators and Drivers,Boiler or Engine Operator,principal,Generic,False
712911,Motorman/woman (Fluids Drilling) (S),S,specialisation,Generic,Motorman/woman (Fluids Drilling),motorman woman fluids drilling,7,71,712,7129,Machinery Operators and Drivers,Boiler or Engine Operator,principal,Generic,False
712911,Refrigeration Plant Operator (S),S,specialisation,Generic,Refrigeration Plant Operator,refrigeration plant operator,7,71,712,7129,Machinery Operators and Drivers,Boiler or Engine Operator,principal,Generic,False
712912,Bulk Materials Handling Plant Operator (P),P,principal,Generic,Bulk Materials Handling Plant Operator,bulk materials handling plant operator,7,71,712,7129,Machinery Operators and Drivers,Bulk Materials Handling Plant Operator,principal,Generic,True
712912,Bulk Fluids Handler (S),S,specialisation,Generic,Bulk Fluids Handler,bulk fluids handler,7,71,712,7129,Machinery Operators and Drivers,Bulk Materials Handling Plant Operator,principal,Generic,False
712912,Conveyor Belt Operator (S),S,specialisation,Generic,Conveyor Belt Operator,conveyor belt operator,7,71,712,7129,Machinery Operators and Drivers,Bulk Materials Handling Plant Operator,principal,Generic,False
712912,Grain Handler (S),S,specialisation,Generic,Grain Handler,grain handler,7,71,712,7129,Machinery Operators and Drivers,Bulk Materials Handling Plant Operator,principal,Generic,False
712912,Palletiser Operator (S),S,specialisation,Generic,Palletiser Operator,palletiser operator,7,71,712,7129,Machinery Operators and Drivers,Bulk Materials Handling Plant Operator,principal,Generic,False
712912,Tank Farm Operator (Petroleum) (S),S,specialisation,Generic,Tank Farm Operator (Petroleum),tank farm operator petroleum,7,71,712,7129,Machinery Operators and Drivers,Bulk Materials Handling Plant Operator,principal,Generic,False
712913,Cement Production Plant Operator (P),P,principal,Generic,Cement Production Plant Operator,cement production plant operator,7,71,712,7129,Machinery Operators and Drivers,Cement Production Plant Operator,principal,Generic,True
712913,Cement Crusher Operator (S),S,specialisation,Generic,Cement Crusher Operator,cement crusher operator,7,71,712,7129,Machinery Operators and Drivers,Cement Production Plant Operator,principal,Generic,False
712913,Cement Despatch Operator (S),S,specialisation,Generic,Cement Despatch Operator,cement despatch operator,7,71,712,7129,Machinery Operators and Drivers,Cement Production Plant Operator,principal,Generic,False
712913,Cement Grinding Mill Operator (S),S,specialisation,Generic,Cement Grinding Mill Operator,cement grinding mill operator,7,71,712,7129,Machinery Operators and Drivers,Cement Production Plant Operator,principal,Generic,False
712913,Cement Kiln Operator (S),S,specialisation,Generic,Cement Kiln Operator,cement kiln operator,7,71,712,7129,Machinery Operators and Drivers,Cement Production Plant Operator,principal,Generic,False
712914,Concrete Batching Plant Operator (P),P,principal,Generic,Concrete Batching Plant Operator,concrete batching plant operator,7,71,712,7129,Machinery Operators and Drivers,Concrete Batching Plant Operator,principal,Generic,True
712914,Premix Concrete Batcher (S),S,specialisation,Generic,Premix Concrete Batcher,premix concrete batcher,7,71,712,7129,Machinery Operators and Drivers,Concrete Batching Plant Operator,principal,Generic,False
712915,Concrete Pump Operator (P),P,principal,Generic,Concrete Pump Operator,concrete pump operator,7,71,712,7129,Machinery Operators and Drivers,Concrete Pump Operator,principal,Generic,True
712915,Concrete Boom Operator (S),S,specialisation,Generic,Concrete Boom Operator,concrete boom operator,7,71,712,7129,Machinery Operators and Drivers,Concrete Pump Operator,principal,Generic,False
712916,Paper and Pulp Mill Operator (P),P,principal,Generic,Paper and Pulp Mill Operator,paper and pulp mill operator,7,71,712,7129,Machinery Operators and Drivers,Paper and Pulp Mill Operator,principal,Generic,True
712916,Paper Machine Operator (A),A,alternative,Generic,Paper Machine Operator,paper machine operator,7,71,712,7129,Machinery Operators and Drivers,Paper and Pulp Mill Operator,principal,Generic,False
712916,Paper Maker (A),A,alternative,Generic,Paper Maker,paper maker,7,71,712,7129,Machinery Operators and Drivers,Paper and Pulp Mill Operator,principal,Generic,False
712916,Bleach Plant Operator (S),S,specialisation,Generic,Bleach Plant Operator,bleach plant operator,7,71,712,7129,Machinery Operators and Drivers,Paper and Pulp Mill Operator,principal,Generic,False
712916,Dryerman/woman (Paper Mill) (S),S,specialisation,Generic,Dryerman/woman (Paper Mill),dryerman woman paper mill,7,71,712,7129,Machinery Operators and Drivers,Paper and Pulp Mill Operator,principal,Generic,False
712916,Fourdrinier Machine Operator (S),S,specialisation,Generic,Fourdrinier Machine Operator,fourdrinier machine operator,7,71,712,7129,Machinery Operators and Drivers,Paper and Pulp Mill Operator,principal,Generic,False
712916,Inverform Machine Operator (S),S,specialisation,Generic,Inverform Machine Operator,inverform machine operator,7,71,712,7129,Machinery Operators and Drivers,Paper and Pulp Mill Operator,principal,Generic,False
712916,Paper Rewinder Operator (S),S,specialisation,Generic,Paper Rewinder Operator,paper rewinder operator,7,71,712,7129,Machinery Operators and Drivers,Paper and Pulp Mill Operator,principal,Generic,False
712916,Paperboard Machine Operator (S),S,specialisation,Generic,Paperboard Machine Operator,paperboard machine operator,7,71,712,7129,Machinery Operators and Drivers,Paper and Pulp Mill Operator,principal,Generic,False
712916,Supercalender Operator (Papermaking) (S),S,specialisation,Generic,Supercalender Operator (Papermaking),supercalender operator papermaking,7,71,712,7129,Machinery Operators and Drivers,Paper and Pulp Mill Operator,principal,Generic,False
712917,Railway Signal Operator (P),P,principal,Generic,Railway Signal Operator,railway signal operator,7,71,712,7129,Machinery Operators and Drivers,Railway Signal Operator,principal,Generic,True
712917,Railway Switching and Signalling Operator (A),A,alternative,Generic,Railway Switching and Signalling Operator,railway switching and signalling operator,7,71,712,7129,Machinery Operators and Drivers,Railway Signal Operator,principal,Generic,False
712917,Railway Shunter (S),S,specialisation,Generic,Railway Shunter,railway shunter,7,71,712,7129,Machinery Operators and Drivers,Railway Signal Operator,principal,Generic,False
712917,Railway Yard Assistant (S),S,specialisation,Generic,Railway Yard Assistant,railway yard assistant,7,71,712,7129,Machinery Operators and Drivers,Railway Signal Operator,principal,Generic,False
712918,Train Controller (P),P,principal,Generic,Train Controller,train controller,7,71,712,7129,Machinery Operators and Drivers,Train Controller,principal,Generic,True
712921,Waste Water or Water Plant Operator (P),P,principal,Generic,Waste Water or Water Plant Operator,waste water or water plant operator,7,71,712,7129,Machinery Operators and Drivers,Waste Water or Water Plant Operator,principal,Generic,True
712922,Weighbridge Operator (P),P,principal,Generic,Weighbridge Operator,weighbridge operator,7,71,712,7129,Machinery Operators and Drivers,Weighbridge Operator,principal,Generic,True
712922,Licensed Weigher (S),S,specialisation,Generic,Licensed Weigher,licensed weigher,7,71,712,7129,Machinery Operators and Drivers,Weighbridge Operator,principal,Generic,False
712999,Stationary Plant Operators nec (P),P,principal,Generic,Stationary Plant Operators nec,stationary plant operators nec,7,71,712,7129,Machinery Operators and Drivers,Stationary Plant Operators nec,principal,Generic,True
712999,Air Compressor Operator (N),N,nec_category,Generic,Air Compressor Operator,air compressor operator,7,71,712,7129,Machinery Operators and Drivers,Stationary Plant Operators nec,principal,Generic,False
712999,Beverage Distiller (N),N,nec_category,Generic,Beverage Distiller,beverage distiller,7,71,712,7129,Machinery Operators and Drivers,Stationary Plant Operators nec,principal,Generic,False
712999,Bitumen Plant Operator (N),N,nec_category,Generic,Bitumen Plant Operator,bitumen plant operator,7,71,712,7129,Machinery Operators and Drivers,Stationary Plant Operators nec,principal,Generic,False
712999,Car Compactor Operator (N),N,nec_category,Generic,Car Compactor Operator,car compactor operator,7,71,712,7129,Machinery Operators and Drivers,Stationary Plant Operators nec,principal,Generic,False
712999,Crematorium Operator (N),N,nec_category,Generic,Crematorium Operator,crematorium operator,7,71,712,7129,Machinery Operators and Drivers,Stationary Plant Operators nec,principal,Generic,False
712999,Lock Master (Water Transport) (N),N,nec_category,Generic,Lock Master (Water Transport),lock master water transport,7,71,712,7129,Machinery Operators and Drivers,Stationary Plant Operators nec,principal,Generic,False
712999,Oilseed Processing Operator (N),N,nec_category,Generic,Oilseed Processing Operator,oilseed processing operator,7,71,712,7129,Machinery Operators and Drivers,Stationary Plant Operators nec,principal,Generic,False
712999,Snow Maker (N),N,nec_category,Generic,Snow Maker,snow maker,7,71,712,7129,Machinery Operators and Drivers,Stationary Plant Operators nec,principal,Generic,False
712999,Timber Treatment Plant Operator (N),N,nec_category,Generic,Timber Treatment Plant Operator,timber treatment plant operator,7,71,712,7129,Machinery Operators and Drivers,Stationary Plant Operators nec,principal,Generic,False
712999,Wash Plant Operator (N),N,nec_category,Generic,Wash Plant Operator,wash plant operator,7,71,712,7129,Machinery Operators and Drivers,Stationary Plant Operators nec,principal,Generic,False
721111,Agricultural and Horticultural Mobile Plant Operator (P),P,principal,Generic,Agricultural and Horticultural Mobile Plant Operator,agricultural and horticultural mobile plant operator,7,72,721,7211,Machinery Operators and Drivers,Agricultural and Horticultural Mobile Plant Operator,principal,Generic,True
721111,Cotton Picking Machine Operator (Aus) (S),S,specialisation,Australia,Cotton Picking Machine Operator,cotton picking machine operator,7,72,721,7211,Machinery Operators and Drivers,Agricultural and Horticultural Mobile Plant Operator,principal,Generic,False
721111,Harvester Operator (S),S,specialisation,Generic,Harvester Operator,harvester operator,7,72,721,7211,Machinery Operators and Drivers,Agricultural and Horticultural Mobile Plant Operator,principal,Generic,False
721111,Rotary Hoe Operator (S),S,specialisation,Generic,Rotary Hoe Operator,rotary hoe operator,7,72,721,7211,Machinery Operators and Drivers,Agricultural and Horticultural Mobile Plant Operator,principal,Generic,False
721112,Logging Plant Operator (P),P,principal,Generic,Logging Plant Operator,logging plant operator,7,72,721,7211,Machinery Operators and Drivers,Logging Plant Operator,principal,Generic,True
721112,Forwarder Operator (S),S,specialisation,Generic,Forwarder Operator,forwarder operator,7,72,721,7211,Machinery Operators and Drivers,Logging Plant Operator,principal,Generic,False
721112,Skidder Operator (S),S,specialisation,Generic,Skidder Operator,skidder operator,7,72,721,7211,Machinery Operators and Drivers,Logging Plant Operator,principal,Generic,False
721112,Tree Feller Operator (S),S,specialisation,Generic,Tree Feller Operator,tree feller operator,7,72,721,7211,Machinery Operators and Drivers,Logging Plant Operator,principal,Generic,False
721211,Earthmoving Plant Operator (General) (P),P,principal,Generic,Earthmoving Plant Operator (General),earthmoving plant operator general,7,72,721,7212,Machinery Operators and Drivers,Earthmoving Plant Operator (General),principal,Generic,True
721211,Construction Plant Operator (General) (A),A,alternative,Generic,Construction Plant Operator (General),construction plant operator general,7,72,721,7212,Machinery Operators and Drivers,Earthmoving Plant Operator (General),principal,Generic,False
721212,Backhoe Operator (P),P,principal,Generic,Backhoe Operator,backhoe operator,7,72,721,7212,Machinery Operators and Drivers,Backhoe Operator,principal,Generic,True
721213,Bulldozer Operator (P),P,principal,Generic,Bulldozer Operator,bulldozer operator,7,72,721,7212,Machinery Operators and Drivers,Bulldozer Operator,principal,Generic,True
721213,Scraper Operator (Earthmoving) (S),S,specialisation,Generic,Scraper Operator (Earthmoving),scraper operator earthmoving,7,72,721,7212,Machinery Operators and Drivers,Bulldozer Operator,principal,Generic,False
721214,Excavator Operator (P),P,principal,Generic,Excavator Operator,excavator operator,7,72,721,7212,Machinery Operators and Drivers,Excavator Operator,principal,Generic,True
721214,Hydraulic Rockbreaker Operator (S),S,specialisation,Generic,Hydraulic Rockbreaker Operator,hydraulic rockbreaker operator,7,72,721,7212,Machinery Operators and Drivers,Excavator Operator,principal,Generic,False
721214,Trench Digging Machine Operator (S),S,specialisation,Generic,Trench Digging Machine Operator,trench digging machine operator,7,72,721,7212,Machinery Operators and Drivers,Excavator Operator,principal,Generic,False
721215,Grader Operator (P),P,principal,Generic,Grader Operator,grader operator,7,72,721,7212,Machinery Operators and Drivers,Grader Operator,principal,Generic,True
721216,Loader Operator (P),P,principal,Generic,Loader Operator,loader operator,7,72,721,7212,Machinery Operators and Drivers,Loader Operator,principal,Generic,True
721216,Bobcat Operator (S),S,specialisation,Generic,Bobcat Operator,bobcat operator,7,72,721,7212,Machinery Operators and Drivers,Loader Operator,principal,Generic,False
721216,Front-end Loader Operator (S),S,specialisation,Generic,Front-end Loader Operator,front end loader operator,7,72,721,7212,Machinery Operators and Drivers,Loader Operator,principal,Generic,False
721311,Forklift Driver (P),P,principal,Generic,Forklift Driver,forklift driver,7,72,721,7213,Machinery Operators and Drivers,Forklift Driver,principal,Generic,True
721311,Fork Truck Operator (A),A,alternative,Generic,Fork Truck Operator,fork truck operator,7,72,721,7213,Machinery Operators and Drivers,Forklift Driver,principal,Generic,False
721311,Forklift Operator (A),A,alternative,Generic,Forklift Operator,forklift operator,7,72,721,7213,Machinery Operators and Drivers,Forklift Driver,principal,Generic,False
721311,Reach Truck Operator (S),S,specialisation,Generic,Reach Truck Operator,reach truck operator,7,72,721,7213,Machinery Operators and Drivers,Forklift Driver,principal,Generic,False
721911,Aircraft Baggage Handler and Airline Ground Crew (P),P,principal,Generic,Aircraft Baggage Handler and Airline Ground Crew,aircraft baggage handler and airline ground crew,7,72,721,7219,Machinery Operators and Drivers,Aircraft Baggage Handler and Airline Ground Crew,principal,Generic,True
721911,Ramp Agent (S),S,specialisation,Generic,Ramp Agent,ramp agent,7,72,721,7219,Machinery Operators and Drivers,Aircraft Baggage Handler and Airline Ground Crew,principal,Generic,False
721912,Linemarker (P),P,principal,Generic,Linemarker,linemarker,7,72,721,7219,Machinery Operators and Drivers,Linemarker,principal,Generic,True
721912,Road Marker (S),S,specialisation,Generic,Road Marker,road marker,7,72,721,7219,Machinery Operators and Drivers,Linemarker,principal,Generic,False
721913,Paving Plant Operator (P),P,principal,Generic,Paving Plant Operator,paving plant operator,7,72,721,7219,Machinery Operators and Drivers,Paving Plant Operator,principal,Generic,True
721914,Railway Track Plant Operator (P),P,principal,Generic,Railway Track Plant Operator,railway track plant operator,7,72,721,7219,Machinery Operators and Drivers,Railway Track Plant Operator,principal,Generic,True
721915,Road Roller Operator (P),P,principal,Generic,Road Roller Operator,road roller operator,7,72,721,7219,Machinery Operators and Drivers,Road Roller Operator,principal,Generic,True
721916,Streetsweeper Operator (P),P,principal,Generic,Streetsweeper Operator,streetsweeper operator,7,72,721,7219,Machinery Operators and Drivers,Streetsweeper Operator,principal,Generic,True
721999,Mobile Plant Operators nec (P),P,principal,Generic,Mobile Plant Operators nec,mobile plant operators nec,7,72,721,7219,Machinery Operators and Drivers,Mobile Plant Operators nec,principal,Generic,True
721999,Cable Ferry Operator (N),N,nec_category,Generic,Cable Ferry Operator,cable ferry operator,7,72,721,7219,Machinery Operators and Drivers,Mobile Plant Operators nec,principal,Generic,False
721999,Dredge Operator (N),N,nec_category,Generic,Dredge Operator,dredge operator,7,72,721,7219,Machinery Operators and Drivers,Mobile Plant Operators nec,principal,Generic,False
721999,Mulcher Operator (N),N,nec_category,Generic,Mulcher Operator,mulcher operator,7,72,721,7219,Machinery Operators and Drivers,Mobile Plant Operators nec,principal,Generic,False
721999,Snow Groomer (N),N,nec_category,Generic,Snow Groomer,snow groomer,7,72,721,7219,Machinery Operators and Drivers,Mobile Plant Operators nec,principal,Generic,False
721999,Straddle Carrier Operator (N),N,nec_category,Generic,Straddle Carrier Operator,straddle carrier operator,7,72,721,7219,Machinery Operators and Drivers,Mobile Plant Operators nec,principal,Generic,False
721999,Tunnelling Plant Operator (N),N,nec_category,Generic,Tunnelling Plant Operator,tunnelling plant operator,7,72,721,7219,Machinery Operators and Drivers,Mobile Plant Operators nec,principal,Generic,False
731111,Chauffeur (P),P,principal,Generic,Chauffeur,chauffeur,7,73,731,7311,Machinery Operators and Drivers,Chauffeur,principal,Generic,True
731111,Hire Car Driver (S),S,specialisation,Generic,Hire Car Driver,hire car driver,7,73,731,7311,Machinery Operators and Drivers,Chauffeur,principal,Generic,False
731111,Limousine Driver (S),S,specialisation,Generic,Limousine Driver,limousine driver,7,73,731,7311,Machinery Operators and Drivers,Chauffeur,principal,Generic,False
731112,Taxi Driver (P),P,principal,Generic,Taxi Driver,taxi driver,7,73,731,7311,Machinery Operators and Drivers,Taxi Driver,principal,Generic,True
731199,Automobile Drivers nec (P),P,principal,Generic,Automobile Drivers nec,automobile drivers nec,7,73,731,7311,Machinery Operators and Drivers,Automobile Drivers nec,principal,Generic,True
731199,Oversize Load Pilot Escort (N),N,nec_category,Generic,Oversize Load Pilot Escort,oversize load pilot escort,7,73,731,7311,Machinery Operators and Drivers,Automobile Drivers nec,principal,Generic,False
731199,Rental Car Ferry Driver (N),N,nec_category,Generic,Rental Car Ferry Driver,rental car ferry driver,7,73,731,7311,Machinery Operators and Drivers,Automobile Drivers nec,principal,Generic,False
731211,Bus Driver (P),P,principal,Generic,Bus Driver,bus driver,7,73,731,7312,Machinery Operators and Drivers,Bus Driver,principal,Generic,True
731211,Minibus Driver (S),S,specialisation,Generic,Minibus Driver,minibus driver,7,73,731,7312,Machinery Operators and Drivers,Bus Driver,principal,Generic,False
731211,School Bus Driver (S),S,specialisation,Generic,School Bus Driver,school bus driver,7,73,731,7312,Machinery Operators and Drivers,Bus Driver,principal,Generic,False
731212,Charter and Tour Bus Driver (P),P,principal,Generic,Charter and Tour Bus Driver,charter and tour bus driver,7,73,731,7312,Machinery Operators and Drivers,Charter and Tour Bus Driver,principal,Generic,True
731212,Coach Tour Driver (S),S,specialisation,Generic,Coach Tour Driver,coach tour driver,7,73,731,7312,Machinery Operators and Drivers,Charter and Tour Bus Driver,principal,Generic,False
731213,Passenger Coach Driver (P),P,principal,Generic,Passenger Coach Driver,passenger coach driver,7,73,731,7312,Machinery Operators and Drivers,Passenger Coach Driver,principal,Generic,True
731311,Train Driver (P),P,principal,Generic,Train Driver,train driver,7,73,731,7313,Machinery Operators and Drivers,Train Driver,principal,Generic,True
731311,Locomotive Driver (A),A,alternative,Generic,Locomotive Driver,locomotive driver,7,73,731,7313,Machinery Operators and Drivers,Train Driver,principal,Generic,False
731311,Electric Train Driver (S),S,specialisation,Generic,Electric Train Driver,electric train driver,7,73,731,7313,Machinery Operators and Drivers,Train Driver,principal,Generic,False
731311,Fireperson (Railway) (S),S,specialisation,Generic,Fireperson (Railway),fireperson railway,7,73,731,7313,Machinery Operators and Drivers,Train Driver,principal,Generic,False
731311,Locomotive Observer (S),S,specialisation,Generic,Locomotive Observer,locomotive observer,7,73,731,7313,Machinery Operators and Drivers,Train Driver,principal,Generic,False
731311,Rail Car Driver (S),S,specialisation,Generic,Rail Car Driver,rail car driver,7,73,731,7313,Machinery Operators and Drivers,Train Driver,principal,Generic,False
731311,Steam Train Driver (S),S,specialisation,Generic,Steam Train Driver,steam train driver,7,73,731,7313,Machinery Operators and Drivers,Train Driver,principal,Generic,False
731312,Tram Driver (P),P,principal,Generic,Tram Driver,tram driver,7,73,731,7313,Machinery Operators and Drivers,Tram Driver,principal,Generic,True
732111,Delivery Driver (P),P,principal,Generic,Delivery Driver,delivery driver,7,73,732,7321,Machinery Operators and Drivers,Delivery Driver,principal,Generic,True
732111,Van Driver (A),A,alternative,Generic,Van Driver,van driver,7,73,732,7321,Machinery Operators and Drivers,Delivery Driver,principal,Generic,False
732111,Fast Food Delivery Driver (S),S,specialisation,Generic,Fast Food Delivery Driver,fast food delivery driver,7,73,732,7321,Machinery Operators and Drivers,Delivery Driver,principal,Generic,False
732111,Grocery Deliverer (S),S,specialisation,Generic,Grocery Deliverer,grocery deliverer,7,73,732,7321,Machinery Operators and Drivers,Delivery Driver,principal,Generic,False
732111,Meals on Wheels Driver (S),S,specialisation,Generic,Meals on Wheels Driver,meals on wheels driver,7,73,732,7321,Machinery Operators and Drivers,Delivery Driver,principal,Generic,False
732111,Taxi Truck Driver (S),S,specialisation,Generic,Taxi Truck Driver,taxi truck driver,7,73,732,7321,Machinery Operators and Drivers,Delivery Driver,principal,Generic,False
733111,Truck Driver (General) (P),P,principal,Generic,Truck Driver (General),truck driver general,7,73,733,7331,Machinery Operators and Drivers,Truck Driver (General),principal,Generic,True
733111,Cement Mixer Driver (S),S,specialisation,Generic,Cement Mixer Driver,cement mixer driver,7,73,733,7331,Machinery Operators and Drivers,Truck Driver (General),principal,Generic,False
733111,Compactor Driver (Rubbish Collection) (S),S,specialisation,Generic,Compactor Driver (Rubbish Collection),compactor driver rubbish collection,7,73,733,7331,Machinery Operators and Drivers,Truck Driver (General),principal,Generic,False
733111,Haulpak Driver (S),S,specialisation,Generic,Haulpak Driver,haulpak driver,7,73,733,7331,Machinery Operators and Drivers,Truck Driver (General),principal,Generic,False
733111,Livestock Haulier (S),S,specialisation,Generic,Livestock Haulier,livestock haulier,7,73,733,7331,Machinery Operators and Drivers,Truck Driver (General),principal,Generic,False
733111,Logging Truck Driver (S),S,specialisation,Generic,Logging Truck Driver,logging truck driver,7,73,733,7331,Machinery Operators and Drivers,Truck Driver (General),principal,Generic,False
733111,Road Train Driver (S),S,specialisation,Generic,Road Train Driver,road train driver,7,73,733,7331,Machinery Operators and Drivers,Truck Driver (General),principal,Generic,False
733111,Tilt Tray Driver (S),S,specialisation,Generic,Tilt Tray Driver,tilt tray driver,7,73,733,7331,Machinery Operators and Drivers,Truck Driver (General),principal,Generic,False
733112,Aircraft Refueller (P),P,principal,Generic,Aircraft Refueller,aircraft refueller,7,73,733,7331,Machinery Operators and Drivers,Aircraft Refueller,principal,Generic,True
733112,Ground Crewman Aircraft Support (Army) (S),S,specialisation,Generic,Ground Crewman Aircraft Support (Army),ground crewman aircraft support army,7,73,733,7331,Machinery Operators and Drivers,Aircraft Refueller,principal,Generic,False
733113,Furniture Removalist (P),P,principal,Generic,Furniture Removalist,furniture removalist,7,73,733,7331,Machinery Operators and Drivers,Furniture Removalist,principal,Generic,True
733113,Office Mover (S),S,specialisation,Generic,Office Mover,office mover,7,73,733,7331,Machinery Operators and Drivers,Furniture Removalist,principal,Generic,False
733113,Piano Removalist (S),S,specialisation,Generic,Piano Removalist,piano removalist,7,73,733,7331,Machinery Operators and Drivers,Furniture Removalist,principal,Generic,False
733114,Tanker Driver (P),P,principal,Generic,Tanker Driver,tanker driver,7,73,733,7331,Machinery Operators and Drivers,Tanker Driver,principal,Generic,True
733114,Milk Tanker Driver (S),S,specialisation,Generic,Milk Tanker Driver,milk tanker driver,7,73,733,7331,Machinery Operators and Drivers,Tanker Driver,principal,Generic,False
733114,Petrol Tanker Driver (S),S,specialisation,Generic,Petrol Tanker Driver,petrol tanker driver,7,73,733,7331,Machinery Operators and Drivers,Tanker Driver,principal,Generic,False
733114,Water Tanker Driver (S),S,specialisation,Generic,Water Tanker Driver,water tanker driver,7,73,733,7331,Machinery Operators and Drivers,Tanker Driver,principal,Generic,False
733115,Tow Truck Driver (P),P,principal,Generic,Tow Truck Driver,tow truck driver,7,73,733,7331,Machinery Operators and Drivers,Tow Truck Driver,principal,Generic,True
733115,Mechanic Recovery (Army) (S),S,specialisation,Generic,Mechanic Recovery (Army),mechanic recovery army,7,73,733,7331,Machinery Operators and Drivers,Tow Truck Driver,principal,Generic,False
741111,Storeperson (P),P,principal,Generic,Storeperson,storeperson,7,74,741,7411,Machinery Operators and Drivers,Storeperson,principal,Generic,True
